2023-07-19 16:41:46.775 | CRITICAL | logic:logic:35 - Error occurred while recognizing music from story (3150341513665979115_60488255066.mp3)
	Error message: {'msg': 'Decode Audio Error', 'code': 2004}
2023-07-19 16:41:46.776 | INFO     | music_recognition:recognize:55 - Recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150361138889721225_60488255066.mp3
2023-07-19 16:41:46.776 | INFO     | music_recognition:recognize:58 - Done recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150361138889721225_60488255066.mp3
2023-07-19 16:41:46.777 | DEBUG    | music_recognition:recognize:59 - Recognition answer: {'status': {'msg': 'Decode Audio Error', 'code': 2004}}
2023-07-19 16:41:46.778 | CRITICAL | logic:logic:35 - Error occurred while recognizing music from story (3150361138889721225_60488255066.mp3)
	Error message: {'msg': 'Decode Audio Error', 'code': 2004}
2023-07-19 16:44:20.169 | DEBUG    | music_recognition:MusicError:19 - Debug info: Bucket ID: 20149
2023-07-19 16:44:20.174 | ERROR    | music_recognition:MusicRecognitionError:25 - Can't recognize audio file in database
2023-07-19 16:44:20.175 | ERROR    | music_recognition:MusicUploadError:30 - Can't upload audio file to database
2023-07-19 16:44:20.176 | ERROR    | music_recognition:MusicDeleteError:35 - Can't delete audio file from database
2023-07-19 16:44:20.187 | INFO     | music_recognition:get_files_in_db:112 - Getting audio files from database...
2023-07-19 16:44:20.785 | INFO     | music_recognition:get_files_in_db:114 - Finished getting audio files from database
2023-07-19 16:44:50.700 | INFO     | music_recognition:recognize:55 - Recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150339558650618880_60488255066.mp3
2023-07-19 16:44:50.702 | INFO     | music_recognition:recognize:58 - Done recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150339558650618880_60488255066.mp3
2023-07-19 16:44:50.703 | DEBUG    | music_recognition:recognize:59 - Recognition answer: {'status': {'msg': 'Decode Audio Error', 'code': 2004}}
2023-07-19 16:44:50.704 | CRITICAL | logic:logic:35 - Error occurred while recognizing music from story (3150339558650618880_60488255066.mp3)
	Error message: {'msg': 'Decode Audio Error', 'code': 2004}
2023-07-19 16:44:50.705 | INFO     | music_recognition:recognize:55 - Recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150341513665979115_60488255066.mp3
2023-07-19 16:44:50.706 | INFO     | music_recognition:recognize:58 - Done recognising file in C:\Users\Shaked\Desktop\Shaked\Electronics\Python learning\2022+\TrackSeeker\instagram_bot\stories\3150341513665979115_60488255066.mp3
2023-07-19 16:44:50.707 | DEBUG    | music_recognition:recognize:59 - Recognition answer: {'status': {'msg': 'Decode Audio Error', 'code': 2004}}
